url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1548365018.aspx,American Medical Response Of Colorado Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3245 E Us Highway 50 Unit A Caon City, Co 81212-9342",City,CO,719-275-1395,-,American Medical Response Of Colorado Inc,Edward Van Horne - (coo),09/13/2006,03/19/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1659992956.aspx,American Medical Response Of Colorado Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","230 Depot St Golden, Co 80401-1073",Golden,CO,303-279-5467,-,American Medical Response Of Colorado Inc,Eric Thomas - (svp Of Revenue Management),04/28/2020,04/28/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1972553733.aspx,American Medical Response Of Colorado Inc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6100 W 54th Ave Arvada, Co 80002-4023",Arvada,CO,720-709-4204,-,American Medical Response Of Colorado Inc,Edward Van Horne - (coo),05/11/2006,03/19/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1245614403.aspx,"Apex Paramedics, Llc.-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","5394 Marshall St Suite 200 Arvada, Co 80002-3933",Arvada,CO,720-486-0601,-,"Apex Paramedics, Llc.",Mike Donner - (owner),07/16/2015,07/16/2015,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1720323892.aspx,Arvada Fire Protection District-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7903 Allison Way Arvada, Co 80005-5033",Arvada,CO,303-424-3012,-,Arvada Fire Protection District,David Mitchell - (ems Chief),11/30/2012,11/30/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1467455824.aspx,"Aspen Ambulance District

						Lbn Pitkin County-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","401 Castle Creek Rd Aspen, Co 81611-1159",Aspen,CO,970-544-1580,-,Pitkin County,Richard Walker - (director),05/31/2005,12/13/2007,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1881231827.aspx,Asteri Consulting Services Llc-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","949 E Fillmore St Colorado Springs, Co 80907-6315",Springs,CO,719-675-0058,-,Asteri Consulting Services Llc,Greg Trainer - (exec. Vp Of Administration),12/10/2019,12/10/2019,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1881131852.aspx,"Asteri Ems

						Lbn Mustard Seed Healthcare Consulting, Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1155 Kelly Johnson Blvd Suite 111 Colorado Springs, Co 80920-3932",Springs,CO,719-246-4243,-,"Mustard Seed Healthcare Consulting, Llc",Oscar Olipane - (ceo),01/27/2017,06/18/2019,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1124532924.aspx,"Banner Fort Collins Medical Center

						Lbn Banner Health-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4700 Lady Moon Dr Fort Collins, Co 80528-4426",Collins,CO,970-821-4000,-,Banner Health,Matthew Cox - (senior Vp Finance),12/01/2017,12/01/2017,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1497766802.aspx,Bennett Fire Protection District 7-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","355 4th St Bennett, Co 80102-7806",Bennett,CO,303-644-3572,-,Bennett Fire Protection District 7,Timothy Mccawley - (fire Chief),08/10/2006,01/16/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1811537004.aspx,Bennett Fire Protection District 7-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","355 4th St Bennett, Co 80102-7806",Bennett,CO,303-644-3572,-,Bennett Fire Protection District 7,Timothy Mccawley - (director),01/15/2020,01/16/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1275506164.aspx,"Black Forest

						Lbn Black Forest Fire-rescue District-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","11445 Teachout Rd Colorado Springs, Co 80908-6300",Springs,CO,719-495-4300,-,Black Forest Fire-rescue District,Donna Arkowski - (board Secretary),02/10/2006,11/06/2013,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1073705349.aspx,Calhan Fire Protection Dist-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","725 4th Street Calhan, Co 80808-0188",Calhan,CO,719-347-3057,-,Calhan Fire Protection Dist,Teresa O'lear - (credentialing Specialist),08/10/2007,08/10/2007,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1922281450.aspx,Calhan Fire Protection District-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","725 Fourth St Calhan, Co 80808",Calhan,CO,719-347-3057,-,Calhan Fire Protection District,Shane Gattis - (fire Chief),12/06/2007,12/06/2007,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1780895185.aspx,"Capital City Ambulance, Llc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","19573 E Ida Pl Aurora, Co 80015-5177",Aurora,CO,720-220-1377,-,"Capital City Ambulance, Llc",Boris Smoroda - (manager),05/25/2007,08/07/2009,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1588662159.aspx,Carbondale And Rural Fire Protection District-E,-,"300 Meadowood Drive Carbondale, Co 81623",Carbondale,CO,970-963-2491,-,Carbondale And Rural Fire Protection District,Kat Bernat - (office Manager),07/08/2005,10/11/2018,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1598747693.aspx,"Cheyenne County Ambulance

						Lbn County Of Cheyenne-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","602 N 6th St W Cheyenne Wells, Co 80810-5125",Wells,CO,719-767-5661,-,County Of Cheyenne,Darla Hansen - (billing Manager),11/16/2005,02/25/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1144237330.aspx,City Of Englewood-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3615 S Elati St Englewood, Co 80110-3519",Englewood,CO,303-762-2476,-,City Of Englewood,Stephen Green - (ems Coordinator),08/01/2006,04/20/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1609986637.aspx,City Of Englewood-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3615 S Elati St Englewood, Co 80110-3519",Englewood,CO,303-762-2476,-,City Of Englewood,Steve Green - (ems Coordinator),08/31/2006,10/07/2009,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1962506519.aspx,City Of Littleton-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2255 W Berry Ave Littleton, Co 80165",Littleton,CO,303-795-3864,-,City Of Littleton,Mike Simon - (ems Division Captain),09/12/2006,05/16/2018,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1346442381.aspx,City Of Sheridan-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4101 S Federal Blvd Sheridan, Co 80110-4316",Sheridan,CO,303-762-2222,-,City Of Sheridan,Teri Oldenettel - (insurance Biller),06/01/2007,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1972613073.aspx,"City Of Westminster Fire Department

						Lbn City Of Westminster Colorado-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9110 Yates Street Westminster, Co 80031",Westminster,CO,844-872-3136,-,City Of Westminster Colorado,Robert Hall - (fire Chief),08/30/2006,09/15/2017,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1770687154.aspx,"City Of Yuma Ambulance Service

						Lbn Town Of Yuma-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","302 E 2nd Ave Yuma, Co 80759",Yuma,CO,970-848-0372,-,Town Of Yuma,Debra Wilkins - (operations Coordinator),09/07/2006,03/02/2009,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1396138798.aspx,"Citywide Ambulance, Llc-E",-,"4740 Forge Rd Ste 110 Colorado Springs, Co 80907-3558",Springs,CO,720-220-1377,-,"Citywide Ambulance, Llc",Boris Smoroda - (manager),03/09/2015,04/20/2015,Org
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1811357072.aspx,"Coach Transportation, Inc-E","A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","1900 E Pikes Peak Ave Ste 2 Colorado Springs, Co 80909-5862",Springs,CO,719-391-4444,-,"Coach Transportation, Inc",Christel Aime - (president),03/02/2016,01/08/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1609829118.aspx,"Columbine Ambulance Service

						Lbn Columbine Emergency Medical Service, Inc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","5893 South Prince Street Littleton, Co 80120",Littleton,CO,303-794-1911,-,"Columbine Emergency Medical Service, Inc",Vincent Cissell - (president Ceo),05/18/2006,02/08/2010,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1306824891.aspx,"Conejos County Ems

						Lbn Conejos County Government-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","17705 Us Highway 285 Ste B La Jara, Co 81140-0244",Jara,CO,719-274-5804,-,Conejos County Government,Ernest Abeyta - (director),01/04/2006,01/23/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1477183408.aspx,"Conejos County Ems

						Lbn Conejos County Government-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","17705 State Hwy 285 Suite B La Jara, Co 81140",Jara,CO,719-274-5804,-,Conejos County Government,Ernest Abeyta - (director),01/17/2020,01/23/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1114033024.aspx,County Of Moffitt-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","114 Collum St Maybell, Co 81640",Maybell,CO,970-826-3131,-,County Of Moffitt,Tom Suss - (coordinator),08/22/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1184254260.aspx,Crested Butte Fire Protection District-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","306 Maroon Avenue Crested Butte, Co 81224",Butte,CO,970-349-5333,-,Crested Butte Fire Protection District,Sean Caffrey - (district Director),01/17/2020,01/17/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1851307128.aspx,Crested Butte Fire Protection District-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","306 Maroon Avenue Crested Butte, Co 81224-1009",Butte,CO,970-349-5333,-,Crested Butte Fire Protection District,Sean Caffrey - (district Director),07/31/2006,09/13/2019,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1336339480.aspx,Critical Care Life Flight Colorado-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","59873 County Road 30 Amherst, Co 80721-9724",Amherst,CO,970-520-2617,-,Critical Care Life Flight Colorado,Tiffany Weber - (owner),07/25/2007,07/25/2007,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1245238955.aspx,"Custer County Ambulance Corp

						Lbn West Custer County Hospital Dist-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","704 Edwards Westcliffe, Co 81252-8588",Westcliffe,CO,719-783-2380,-,West Custer County Hospital Dist,Delwin Lester - (ceo),07/07/2005,08/17/2018,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1356337729.aspx,De Beque Fire Protection General Improvement District-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","380 Curtis Ave De Beque, Co 81603",Beque,CO,970-283-5475,-,De Beque Fire Protection General Improvement District,Donald Cramer - (chairman),09/21/2005,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1316382138.aspx,"Deer Mountain Ems

						Lbn Deer Mountain Fire Protection District-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6181 County Road 28 Cotopaxi, Co 81223-8722",Cotopaxi,CO,719-942-9610,-,Deer Mountain Fire Protection District,Karen Mckee - (treasurer),05/07/2013,08/09/2016,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1568563278.aspx,"Denver Health Ambulance And Ems Division

						Lbn Denver Health And Hospital Authority-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","777 Bannock St Denver, Co 80204-4507",Denver,CO,303-436-6000,-,Denver Health And Hospital Authority,Peggy Burnette - (chief Financial Officer),09/26/2006,08/05/2015,Org
https://npidb.org/organizations/transportation_services/air-transport_3416a0800x/1831292176.aspx,Dolores County Social Services-E,-,"409 North Main Dove Creek, Co 81324",Creek,CO,970-677-2250,-,Dolores County Social Services,Etta Thompson - (income Maintenance),09/05/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1285632539.aspx,"Eagle County Ambulance District

						Lbn Eagle County Health Service District-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1055 Edwards Village Blvd Edwards, Co 81632-8196",Edwards,CO,970-926-5270,-,Eagle County Health Service District,Veronica Ross - (administrative Mnager),07/11/2005,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1619445236.aspx,"Ems Unlimited

						Lbn Event Medical Solutions Unlimited Pllc-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","402 Enterprise Street Unit 2 Hayden, Co 81639",Hayden,CO,800-674-7764,-,Event Medical Solutions Unlimited Pllc,Ebin Latrimurti - (president),11/13/2018,04/23/2019,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1457569675.aspx,Fowler Rural Fire Protection District-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","215 7th St Fowler, Co 81039-1110",Fowler,CO,719-263-5121,-,Fowler Rural Fire Protection District,Nancy Jensen - (asst. Treasurer),05/20/2007,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1336684315.aspx,"Gunnison Valley Hospital Ambulance

						Lbn Gunnison Valley Hospital-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","711 N Taylor St Gunnison, Co 81230-2243",Gunnison,CO,970-641-1456,-,Gunnison Valley Hospital,Mark Vanderveer - (cfo),12/29/2016,07/09/2020,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1598226367.aspx,Hugo Fire Protection District-E,-,"227 5th St Hugo, Co 80821-5034",Hugo,CO,719-740-8868,-,Hugo Fire Protection District,Amber Stum - (ems Caption),03/26/2019,09/16/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1649789975.aspx,"Idalia Ambulance Service, Inc.-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9141 County Road Cc.8 P.o. Box 55 Idalia, Co 80735",Idalia,CO,970-354-7285,-,"Idalia Ambulance Service, Inc.",Debra Moellenberg - (director/authorized Official),09/29/2017,09/29/2017,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1508973157.aspx,Indian Hills Fire Protection District-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4476 Parmalee Gulch Indian Hills, Co 80454",Hills,CO,303-697-8625,-,Indian Hills Fire Protection District,Dj Himstedt - (chief),08/23/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1588862916.aspx,"Indian Hills Fire-rescue

						Lbn Indian Hills Fire Protection District-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4476 Parmalee Gulch Road Indian Hills, Co 80454-0750",Hills,CO,303-697-4568,-,Indian Hills Fire Protection District,Carol Corsaut - (office Manager),07/06/2007,04/30/2010,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1881606275.aspx,Inter-canyon Fire Protection District-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7939 S Turkey Creek Rd Morrison, Co 80465-9552",Morrison,CO,303-697-4413,-,Inter-canyon Fire Protection District,Dan Hatlestad - (chief),08/13/2006,08/30/2017,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1366572208.aspx,"Karval Ambulance Service

						Lbn Karval Fire Protection District-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","28905 County Road S Karval, Co 80823-0035",Karval,CO,719-446-5344,-,Karval Fire Protection District,Patrick Leonard - (fire Chief/ems Coordinator),03/07/2007,05/29/2019,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1154508026.aspx,Kiowa Fire Protection District-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","403 County Road 45 Kiowa, Co 80117-0321",Kiowa,CO,303-621-2233,-,Kiowa Fire Protection District,Michelle Bowers - (fire Chief),01/23/2008,01/23/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1427123868.aspx,Lands End Fire Protection District-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","34890 Pronghorn Dr Whitewater, Co 81527-0250",Whitewater,CO,970-242-4504,-,Lands End Fire Protection District,Chad Wallace - (chief),11/21/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1932298999.aspx,"Limon Ambulance Service

						Lbn Town Of Limon-E","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","110 A Ave Limon, Co 80828",Limon,CO,719-775-2256,-,Town Of Limon,Lonnie Knudsen - (supervisor),10/11/2006,08/22/2020,Org
https://npidb.org/organizations/hospitals/critical-access_282nc0060x/1720107519.aspx,Lincoln Community Hospital-E,-,"111 6th St. Hugo, Co 80821-0248",Hugo,CO,719-743-2421,-,Lincoln Community Hospital,Carrie Owens - (director Of Nursing Administration),03/29/2007,01/20/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1306097282.aspx,Maybell Volunteer Ambulance-E,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","314 Collam Street Maybell, Co 81640",Maybell,CO,970-824-4140,-,Maybell Volunteer Ambulance,Marsha Black - (president/ceo),10/09/2008,10/09/2008,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1427549898.aspx,"Medtrans Ambulance Service

						Lbn American Medical Response Of Colorado Inc-E",-,"402 Elm Ave Rocky Ford, Co 81067-1150",Ford,CO,719-316-1400,-,American Medical Response Of Colorado Inc,Edward Van Horne - (coo),05/22/2018,03/19/2020,Org
