url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1306031596.aspx,"Charles City County

						Lbn Charles City County Board Of Supervisors","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","10900 Courthouse Rd Charles City, Va 23030-3426",City,VA,804-652-4702,-,Charles City County Board Of Supervisors,Michelle Johnson - (deputy County Administrator),09/11/2007,09/18/2019,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1194252866.aspx,"Charlottesville Fire Department

						Lbn City Of Charlottesville","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","605 E Main St Charlottesville, Va 22902-5337",Charlottesville,VA,434-970-3333,-,City Of Charlottesville,Andrew Baxter - (fire Chief),05/12/2017,05/12/2017,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1316192933.aspx,Chatham Rescue Squad Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","28 Military Dr Chatham, Va 24531-4632",Chatham,VA,434-432-8827,-,Chatham Rescue Squad Inc,Stephen Hastings - (captain),11/24/2008,11/24/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1174578702.aspx,"Chesterfield Fire & Ems

						Lbn County Of Chesterfield Virginia","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","6731 Mimms Loop Chesterfield, Va 23832-6528",Chesterfield,VA,804-717-6096,-,County Of Chesterfield Virginia,Robert Harmon - (ems Director),05/23/2006,07/26/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1720171945.aspx,Childrens Hospital Of The Kings Daughters Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","601 Childrens Ln Norfolk, Va 23507-1910",Norfolk,VA,757-668-7017,-,Childrens Hospital Of The Kings Daughters Inc,Dennis Ryan - (senior Vp/cfo),10/02/2006,07/24/2013,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1619950052.aspx,Chilhowie Ambulance Service Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","618 Campus Dr Abingdon, Va 24210-9699",Abingdon,VA,276-628-8470,-,Chilhowie Ambulance Service Inc,Richard Kegley - (controller),11/21/2005,11/06/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1104823624.aspx,"Chincoteague Ambulance Fund

						Lbn Chincoteague Volunteer Fire Co","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4028 Main St Chincoteague Island, Va 23336-2402",Island,VA,757-336-3138,-,Chincoteague Volunteer Fire Co,James Russell - (ambulance Treasurer),06/30/2005,09/23/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1922091578.aspx,Chores And Errands Ambulance Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4578 Cc Peery Hwy Raven, Va 24639",Raven,VA,276-964-2972,-,Chores And Errands Ambulance Inc,Frances Sizemore - (billing Supervisor),08/30/2005,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1659385938.aspx,"City Of Chesapeake Emergency Medical Services

						Lbn City Of Chesapeake Ems","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","304 Albemarle Dr Chesapeake, Va 23322-5502",Chesapeake,VA,757-382-6297,-,City Of Chesapeake Ems,Barbara Carraway - (city Treasurer),07/29/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1194911099.aspx,"City Of Fairfax Fire Department

						Lbn City Of Fairfax","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4081 University Dr Ste 400 Fairfax, Va 22030-3407",Fairfax,VA,703-385-7940,-,City Of Fairfax,John O'neal - (fire Chief),09/25/2007,08/06/2018,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1831299536.aspx,City Of Lexington,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","306 Spotswood Drive Lexington, Va 24450",Lexington,VA,540-853-0699,-,City Of Lexington,T Ellestad - (city Manager),09/22/2006,11/06/2007,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1184674129.aspx,City Of Martinsville,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","65 West Church St Martinsville, Va 24112",Martinsville,VA,276-403-5325,-,City Of Martinsville,Kristopher Shrader - (deputy Fire Chief),05/11/2006,07/13/2011,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1215987276.aspx,"City Of Newport News

						Lbn Newport News Emergency Medical Service","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3303 Jefferson Avenue Newport News, Va 23607",News,VA,757-975-5030,-,Newport News Emergency Medical Service,Robert Alley - (fire Chief),05/11/2006,07/05/2017,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1467557900.aspx,City Of Petersburg,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","125 N Union St Petersburg, Va 23803-3237",Petersburg,VA,804-733-2328,-,City Of Petersburg,John Michalek - (captain Ems Coordinator),09/13/2006,05/29/2013,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1689620221.aspx,City Of Williamsburg,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","401 Lafayette St Williamsburg, Va 23185-3617",Williamsburg,VA,757-220-6221,-,City Of Williamsburg,Terrill Weiler - (chief),05/25/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1033162599.aspx,City Of Winchester,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","21 S Kent St Ste 301 Winchester, Va 22601-5079",Winchester,VA,540-662-2298,-,City Of Winchester,Nichole Hounshell - (ems Billing Manger),05/18/2006,05/15/2019,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1437147808.aspx,"Clifton Forge Rescue Squad

						Lbn Rescue Squad Of Clifton Forge Va., Inc","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","522 Commercial Ave. Clifton Forge, Va 24422",Forge,VA,540-969-9708,-,"Rescue Squad Of Clifton Forge Va., Inc",Mike Wheeler - (provider Relations Specialist),10/11/2005,10/17/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1346238797.aspx,Clintwood Volunteer Rescue Squad Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","184 Volunteer Ave Clintwood, Va 24228-0484",Clintwood,VA,276-926-1604,-,Clintwood Volunteer Rescue Squad Inc,Mary Gentile - (authorized Agent),10/10/2005,04/16/2010,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1801817903.aspx,Colonial Beach Rescue Squad Incorporated,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","225 Dennison St Colonial Beach, Va 22443-2311",Beach,VA,804-224-7750,-,Colonial Beach Rescue Squad Incorporated,Ronald Ridgely - (rescue Chief),07/22/2006,04/07/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1336184597.aspx,"Colonial Heights Fire & Ems

						Lbn City Of Colonial Heights","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","100b Highland Ave Colonial Heights, Va 23834-3140",Heights,VA,804-520-9387,-,City Of Colonial Heights,Thomas Hoover - (fire & Ems Chief),06/19/2006,05/27/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1770544405.aspx,"County Of Orange Fire & Ems

						Lbn County Of Orange Virginia","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","19103 Constitution Hwy Orange, Va 22960-4414",Orange,VA,540-672-7044,-,County Of Orange Virginia,Nathan Mort - (fire Chief),03/31/2006,11/14/2018,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1508022690.aspx,Craig County - Paint Bank Volunteer Fire Company And Rescue Squad,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","15998 Paint Bank Road Paint Bank, Va 24131",Bank,VA,540-897-5200,-,Craig County - Paint Bank Volunteer Fire Company And Rescue Squad,Mike Wheeler - (provider Relations Specialist),07/29/2008,10/18/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1952464935.aspx,"Culpeper County Office Of Emergency Services

						Lbn Culpeper County Board Of Supervisors","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","14022 Public Safety Ct Culpeper, Va 22701-4722",Culpeper,VA,540-727-7161,-,Culpeper County Board Of Supervisors,William Ooten - (director),12/19/2006,04/16/2018,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1316334170.aspx,Delta Medical Transport,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4795 Bethlehem Rd Suite C Richmond, Va 23230-2516",Richmond,VA,804-755-7774,-,Delta Medical Transport,Amy Mabe - (administrator),04/20/2015,04/20/2015,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1164648317.aspx,"Department Of Fire-rescue

						Lbn Caroline County Board Of Supervisors","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","17202 Richmond Turnpike Bowling Green, Va 22427",Green,VA,804-633-9831,-,Caroline County Board Of Supervisors,Edward Fuzy - (director),04/17/2007,08/21/2007,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1376597583.aspx,"Dinwiddie Dept Of Public Safety

						Lbn Dinwiddie County Board Of Supervisors","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","14016 Boydton Plank Road Dinwiddie, Va 23841",Dinwiddie,VA,804-469-5388,-,Dinwiddie County Board Of Supervisors,Kevin Massengill - (interim County Administrator),05/20/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1174765473.aspx,Downs Enterprise Ltd,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7685 E. Patrick Henry Hwy. Crewe, Va 23930",Crewe,VA,434-645-9364,-,Downs Enterprise Ltd,Lemmie Downs - (president),04/01/2009,04/01/2009,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1821538802.aspx,"Dryden Fire Department

						Lbn Dryden Fire And Rescue","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","961 Dryden Lp. Dryden, Va 24243-0206",Dryden,VA,276-275-4209,-,Dryden Fire And Rescue,Gary Huff - (director),02/24/2017,02/24/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1245413368.aspx,"Dunlap Volunteer Fire Department And Rescue Squad, Inc.","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4115 Midland Trail Covington, Va 24426",Covington,VA,540-962-6476,-,"Dunlap Volunteer Fire Department And Rescue Squad, Inc.",Travis Mullins - (chief),12/12/2007,10/17/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1255853016.aspx,Elk Creek Rescue Squad Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","9109 Elk Creek Parkway Elk Creek, Va 24326",Creek,VA,276-655-4240,-,Elk Creek Rescue Squad Inc,Jamie Carpenter - (captain),07/13/2017,07/13/2017,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1902970593.aspx,"Emergency Medical Service (Alexandria Fire Department)

						Lbn City Of Alexandria","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","900 Second St Alexandria, Va 22314-1348",Alexandria,VA,703-746-5253,-,City Of Alexandria,Larosa Farmer - (fiscal Administrative Support V),11/17/2006,10/31/2011,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1649623075.aspx,Emergency Training Systems,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7494 Industrial Park Rd Mechanicsville, Va 23116-1510",Mechanicsville,VA,804-559-0257,-,Emergency Training Systems,Judy Wood - (president),07/21/2016,07/21/2016,Org
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1083255426.aspx,E's-y Rider Cab & Transport Co Llc,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","562 W 29th St Buena Vista, Va 24416-1506",Vista,VA,540-461-2467,-,E's-y Rider Cab & Transport Co Llc,Guy Holstein - (owner),10/07/2019,10/07/2019,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1487946232.aspx,Essex County Ems,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","205 Cross St Tappahannock, Va 22560",Tappahannock,VA,804-443-4414,-,Essex County Ems,Larry Smith - (ems Administrator),05/12/2011,05/20/2011,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1376575134.aspx,"Fairfax County Fire & Rescue Department

						Lbn Director Of Finance-county Of Fairfax Va","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","12099 Government Center Pkwy Fairfax, Va 22035-5501",Fairfax,VA,703-246-2126,-,Director Of Finance-county Of Fairfax Va,John Butler - (fire & Rescue Chief),07/06/2006,08/31/2018,Org
