url,Company Name,Description,Address,city,State,Phone,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1023196060.aspx,North Fork Special Service Dist,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","8838 N Alpine Loop Rd Sundance, Ut 84604-5538",Sundance,UT,801-225-7263,-,North Fork Special Service Dist,Corey Cluff - (chief),11/01/2006,08/23/2016,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1801968243.aspx,"Ogden City Ambulance

						Lbn Ogden City Corporation","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2186 Lincoln Ave Ogden, Ut 84401-1343",Ogden,UT,801-629-8069,-,Ogden City Corporation,Mike Mathieu - (fire Chief),11/14/2006,04/14/2009,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1316977606.aspx,Payson City Ambulance,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","439 W Utah Ave Payson, Ut 84651-2042",Payson,UT,801-465-5206,-,Payson City Ambulance,Elaine Openshaw - (payson City Treasurer),07/03/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1225285299.aspx,"Riverdale City Corporation

						Lbn Riverdale City Utah","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","4334 Parker Dr Riverdale, Ut 84405-3340",Riverdale,UT,801-394-7481,-,Riverdale City Utah,Matthew Hennessy - (captain),08/21/2008,01/31/2013,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1215058664.aspx,"Riverton City Ambulance

						Lbn Unified Fire Authority","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3380 S 900 W Salt Lake City, Ut 84119-4102",City,UT,801-743-7123,-,Unified Fire Authority,Don Berry - (chief),04/03/2007,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1235326679.aspx,"Scipio Ambulance

						Lbn Scipio Town Corporation","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","160 North State Str Scipio, Ut 84656-0063",Scipio,UT,435-758-2411,-,Scipio Town Corporation,Larry Robison - (training Officer),10/01/2007,05/07/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1578661708.aspx,South Davis Metro Fire Agency,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","255 S 100 W Bountiful, Ut 84010-6273",Bountiful,UT,801-677-2400,-,South Davis Metro Fire Agency,Nannette White - (billing Secretary),09/20/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1225159486.aspx,"Unified Fire Authority

						Lbn Riverton City Ambulance","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3380 S 900 W Salt Lake City, Ut 84119-4102",City,UT,801-743-7200,-,Riverton City Ambulance,Don Berry - (chief),04/03/2007,04/20/2008,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1568574846.aspx,"Wasatch County Fire District

						Lbn Wasatch County Fire Protection Special Service District",-,"10420 North Jordanelle Blvd Heber City, Ut 84032",City,UT,435-940-9636,-,Wasatch County Fire Protection Special Service District,Ernie Giles - (fire Chief),08/31/2006,05/13/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1427184068.aspx,"West Jordan Fire & Ambulance

						Lbn City Of West Jordan","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7602 Jordan Landing Blvd West Jordan, Ut 84084-1965",Jordan,UT,801-260-7300,-,City Of West Jordan,Bradley Wardle - (fire Chief),02/26/2007,07/14/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1932278975.aspx,"West Valley Ambulance

						Lbn West Valley City","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","3600 Constitution Blvd West Valley City, Ut 84119-3720",City,UT,801-966-3600,-,West Valley City,Wayne Pyle - (city Manager),11/06/2006,04/14/2009,Org
