url,Company Name,Description,Address,city,State,Phone,Status,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1831427566.aspx,Beaufort County Hospital Ambulance Service Lbn Beaufort County Hospital Association Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","628 E 12th St Washington, Nc 27889-3409",Washington,NC,252-975-4100,Govt,-,Beaufort County Hospital Association Inc,Bill Bedsole - (ceo),11/18/2009,11/18/2009,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1780631424.aspx,Bertie Ambulance Service Inc,-,"606 S King St Windsor, Nc 27983-1422",Windsor,NC,252-794-9141,New,-,Bertie Ambulance Service Inc,Edward Lipscomb - (owner),05/28/2006,02/21/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1568416055.aspx,Bertie County Ems Lbn County Of Bertie,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","106 Dundee St Windsor, Nc 27983",Windsor,NC,252-794-5300,Govt,-,County Of Bertie,Zee Lamb - (county Manager),05/20/2006,09/08/2008,Org
https://npidb.org/organizations/transportation_services/non-emergency-medical-transport-van_343900000x/1225686512.aspx,Blue Orchid Medical Transit Llc,"A land vehicle with a capacity to meet special height, clearance, access, and seating, for the conveyance of persons in non-emergency situations. The vehicle may or may not be required to meet local county or state regulations.","3405 Mogollon Ct Raleigh, Nc 27610-6467",Raleigh,NC,984-269-7045,New,-,Blue Orchid Medical Transit Llc,Attlee Connor - (managing Member),08/29/2019,08/29/2019,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1194795013.aspx,Blue Ridge Medical Transport Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","223 Morphew Lane Jefferson, Nc 28640-0672",Jefferson,NC,336-246-2768,New,-,Blue Ridge Medical Transport Inc,Debbie Poe - (secretary Treasurer),01/24/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1659376788.aspx,"Braveheart Medical Transport, Inc.","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","303d Atkinson St Laurinburg, Nc 28352-3633",Laurinburg,NC,910-277-8003,New,-,"Braveheart Medical Transport, Inc.",Neil Smith - (vp),06/15/2005,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1073574786.aspx,Buncombe County Ems Lbn County Of Buncombe Office Of Accountant,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","164 Erwin Hills Rd Asheville, Nc 28806-2185",Asheville,NC,828-250-6632,Govt,-,County Of Buncombe Office Of Accountant,Jerry Vehaun - (director),03/31/2006,04/07/2010,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1548221252.aspx,"Buncombe County Rescue Squad, Inc",-,"116 Hansel Ave Asheville, Nc 28806-3735",Asheville,NC,828-253-1208,Govt,-,"Buncombe County Rescue Squad, Inc",Bart Rice - (chief),03/31/2006,05/03/2013,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1609855543.aspx,Cabarrus County Ems Lbn County Of Cabarrus Office Of Treasurer,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","31 Willowbrook Dr Concord, Nc 28027-4242",Concord,NC,704-920-2605,Govt,-,County Of Cabarrus Office Of Treasurer,Pamela Dubois - (deputy Co. Manager/finance Director),01/10/2006,03/26/2009,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1639188162.aspx,Caldwell County Ems Lbn County Of Caldwell,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","616 West Ave Lenoir, Nc 28645-5188",Lenoir,NC,828-757-1336,Govt,-,County Of Caldwell,Tommy Courtner - (ems Director),08/05/2006,02/25/2010,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1760470165.aspx,Care First Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","7483 Us Highway 264 E Washington, Nc 27889-9282",Washington,NC,252-940-4442,New,-,Care First Inc,Mary Gentile - (authorized Agent),10/10/2005,12/20/2007,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1134660970.aspx,"Carolina Ambulance Specialty Transport, Inc.","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","441 Center St Jacksonville, Nc 28546-6727",Jacksonville,NC,910-210-0400,New,-,"Carolina Ambulance Specialty Transport, Inc.",Steven Conrad - (president),03/13/2017,09/07/2017,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1043313513.aspx,Carolinas Medical Center,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1000 Blythe Blvd Charlotte, Nc 28203-5812",Charlotte,NC,704-355-2000,New,-,Carolinas Medical Center,Anthony Defurio - (evp/cfo),09/07/2006,06/17/2019,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1477768778.aspx,Carolinas Medical Center-northeast Lbn The Charlotte-mecklenburg Hospital Authority,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","920 Church St N Concord, Nc 28025-2927",Concord,NC,704-783-3000,New,-,The Charlotte-mecklenburg Hospital Authority,Greg Gombar - (administrator),05/11/2007,11/19/2013,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1861482978.aspx,Cary Area Ems,-,"107 Medcon Ct Cary, Nc 27511-3911",Cary,NC,919-380-6909,New,-,Cary Area Ems,Steven Cohen - (chief),10/28/2005,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1821091471.aspx,"Cavalry Medical Transport Lbn Cavalry Medical Transport,inc","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1095 Fairchild Rd Winston-salem, Nc 27105-4525",Winston-salem,NC,336-725-1031,New,-,"Cavalry Medical Transport,inc",Amanda Rogers - (vp Of Benefits And Receivables),05/27/2005,08/03/2007,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1699900696.aspx,Central Carolina Hospital Lbn Dlp Central Carolina Medical Center Llc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1135 Carthage St Sanford, Nc 27330-4162",Sanford,NC,919-774-2100,New,-,Dlp Central Carolina Medical Center Llc,Victor Giovanetti - (president),05/19/2009,05/02/2017,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1134179161.aspx,Cherokee Tribal Ems Lbn Eastern Band Of Cherokee Indians,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","969 Acquoni Road Cherokee, Nc 28719",Cherokee,NC,828-497-1085,New,-,Eastern Band Of Cherokee Indians,Cory Blankenship - (secretary Of Treasury),05/11/2006,10/17/2018,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1275515272.aspx,City Of Washington Finance Director,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","410 N Market St Washington, Nc 27889-4936",Washington,NC,252-948-9400,Govt,-,City Of Washington Finance Director,Robert Rose - (chief Of Department),11/16/2005,04/20/2010,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1013180934.aspx,Conway-severn Rescue Squad Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","113 White Street Conway, Nc 27820",Conway,NC,252-585-0026,Govt,-,Conway-severn Rescue Squad Inc,Mary Gentile - (authorized Agent),04/11/2008,09/04/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1568628006.aspx,County Of Carteret Courthouse Square Finance Office,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","303 Court House Sq Beaufort, Nc 28516-6709",Beaufort,NC,252-728-8471,Govt,-,County Of Carteret Courthouse Square Finance Office,Louis Degilio - (ems Director),08/04/2008,10/01/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1144223330.aspx,County Of Dare Lbn Dare County Administrative Offices,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","954 Marshall Collins Dr Manteo, Nc 27954-8007",Manteo,NC,252-475-5731,Govt,-,Dare County Administrative Offices,David Clawson - (finance Director),05/23/2005,03/11/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1972539278.aspx,County Of Person,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","216 Barden St Roxboro, Nc 27573-5413",Roxboro,NC,336-599-3136,Govt,-,County Of Person,Greg White - (director),06/25/2006,09/17/2015,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1922150812.aspx,County Of Stanly,-,"201 S 2nd St Albemarle, Nc 28001-5747",Albemarle,NC,704-986-3650,Govt,-,County Of Stanly,Robin Shaver - (administrative Support Iii),01/18/2007,05/29/2013,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1689786717.aspx,Cumberland County Emergency Medical Services Lbn Cumberland County Hospital System,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","610 Gillespie St Fayetteville, Nc 28306-1544",Fayetteville,NC,910-678-7647,Govt,-,Cumberland County Hospital System,Michael Nagowski - (ceo),08/31/2006,11/18/2011,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1205969292.aspx,Davidson County Ambulance Lbn County Of Davidson,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","913 N Greensboro St Lexington, Nc 27292-2699",Lexington,NC,336-242-2029,Govt,-,County Of Davidson,Jane Kiker - (finance Director),03/13/2007,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1508919069.aspx,Duplin County Emergency Medical Services Lbn County Of Duplin,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","209 Seminary Street Kenansville, Nc 28349-0000",Kenansville,NC,910-296-2160,Govt,-,County Of Duplin,George Mcduffie - (director Of Emergency Services),01/19/2007,02/14/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1184679490.aspx,"East Carolina Medical Transport, Llc","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","965 Hwy 258 S Snow Hill, Nc 28580-8964",Hill,NC,252-747-1117,New,-,"East Carolina Medical Transport, Llc",Kimberly Gregory - (partner),05/24/2006,08/22/2020,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1023008133.aspx,Eastern Wake Ems Inc,-,"401 E 3rd St Wendell, Nc 27591-9745",Wendell,NC,919-365-1601,New,-,Eastern Wake Ems Inc,Garland Tant - (chief),10/28/2005,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1538619911.aspx,"Eastside Ems, Inc","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","308 West Jackson Street Rich Square, Nc 27869",Square,NC,252-539-2211,New,-,"Eastside Ems, Inc",Susan Joyner - (commander),10/10/2016,10/10/2016,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1588009336.aspx,"Elite Care Of Nc, Llc","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","740 Jacobs Rd Bolton, Nc 28423-8924",Bolton,NC,910-655-8313,New,-,"Elite Care Of Nc, Llc",Ervin Jacobs - (president),05/07/2013,05/07/2013,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1477724052.aspx,"Emerald Isle Emergency Medical Services, Inc","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","218 Cedar St Emerald Isle, Nc 28594-2801",Isle,NC,252-354-2249,New,-,"Emerald Isle Emergency Medical Services, Inc",Doug Fleming - (chief),03/21/2008,09/12/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1215202734.aspx,"First Choice Medical Transport, Llc","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","123 Summer Lakes Dr Cary, Nc 27513-3419",Cary,NC,800-380-7909,New,-,"First Choice Medical Transport, Llc",Dina Santos-borck - (general Manager),03/16/2012,03/27/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1043250350.aspx,Forsyth County Ambulance Lbn Forsyth County,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","911 E 5th St Winston-salem, Nc 27101-4321",Winston-salem,NC,336-703-2770,Govt,-,Forsyth County,Graham Pervier - (county Manager),06/07/2006,11/16/2009,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1164483889.aspx,French Broad Ems Lbn French Broad Volunteer Fire Dept,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","572 Fletcher Martin Rd Alexander, Nc 28701-9727",Alexander,NC,828-683-3651,Govt,-,French Broad Volunteer Fire Dept,Brian Chandler - (director),03/31/2006,11/02/2009,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1356639801.aspx,Friendly Medical Transportation Llc,-,"3402 Mandy Lane Morehead City, Nc 28557-3276",City,NC,252-808-3400,New,-,Friendly Medical Transportation Llc,Nathan Awalt - (director),07/19/2011,03/09/2019,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1477543585.aspx,"Garner Emergency Medical Services And Rescue Squad, Inc.",-,"990 Vandora Springs Rd Garner, Nc 27529-3544",Garner,NC,919-773-7555,Govt,-,"Garner Emergency Medical Services And Rescue Squad, Inc.",Christopher Creech - (chief),10/28/2005,08/22/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1336334093.aspx,"Gate City Transportation, Inc.","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","620 S Elm St Suite 383 Greensboro, Nc 27406-1370",Greensboro,NC,336-691-1091,Govt,-,"Gate City Transportation, Inc.",Roderick Jessup - (president),09/06/2007,09/06/2007,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1023099611.aspx,"Gates County Rescue & Ems Lbn Gates County Rescue Squad, Inc","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","016 Us Hwy 158 East Gatesville, Nc 27938-9441",Gatesville,NC,252-357-0388,Govt,-,"Gates County Rescue Squad, Inc",Stormy Butts - (chief),11/10/2005,01/09/2015,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1992982961.aspx,Graham County Ems,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","70 West Fort Hill Robbinsville, Nc 28771",Robbinsville,NC,828-479-7967,Govt,-,Graham County Ems,Terrell Slaughter - (director),01/22/2008,01/22/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1518285493.aspx,Granville Ems Lbn Granville Health System,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","1040 College Street Ext Oxford, Nc 27565-1642",Oxford,NC,919-690-0471,New,-,Granville Health System,John Snow - (ceo),05/17/2010,12/17/2018,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1104816677.aspx,Hamlet Rescue & Emergency Medical Services Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","302 Champlain St Hamlet, Nc 28345-3380",Hamlet,NC,910-582-2441,Govt,-,Hamlet Rescue & Emergency Medical Services Inc,Mary Gentile - (authorized Agent),10/26/2005,04/12/2011,Org
https://npidb.org/organizations/transportation_services/bus_347b00000x/1013392398.aspx,"Healthy Start Lbn Healthy Start Medical Transportation, Incorporated",A public or private organization or business licensed to provide bus services.,"2501 Airport Blvd Nw Wilson, Nc 27896-9673",Wilson,NC,252-678-8894,New,-,"Healthy Start Medical Transportation, Incorporated",Lacemond Banks - (owner),07/28/2015,07/28/2015,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1205014784.aspx,Henderson County Rescue Squad Inc,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","322 Williams St Hendersonville, Nc 28792-4461",Hendersonville,NC,828-692-3487,Govt,-,Henderson County Rescue Squad Inc,James Brissie - (chief),02/06/2008,02/06/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1154895894.aspx,Heritage Ems Lbn Yancey County Ems,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","225 Wheeler Hill Rd. Burnsville, Nc 28714",Burnsville,NC,828-682-2512,Govt,-,Yancey County Ems,Clay Carroll - (director),01/16/2019,08/31/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1881637171.aspx,Hertford County Ambulance Service Lbn County Of Hertford,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","102 Industrial Park Rd Winton, Nc 27986-0479",Winton,NC,252-358-7861,Govt,-,County Of Hertford,James Broglin - (ems Director),06/14/2006,05/02/2014,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1316001787.aspx,High Point Critical Care Transport Lbn High Point Regional Health,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","601 N Elm St High Point, Nc 27262-4331",Point,NC,336-878-6000,New,-,High Point Regional Health,William Bryant - (chief Financial Officer),12/20/2006,03/08/2017,Org
