url,Company Name,Description,Address,city,State,Phone,Status,Website,LBN Legal business name,Authorized official,Enumeration date,Last updated,OrganizationOrSole
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1972690451.aspx,J K Ambulance,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","No Street Address N 6th St Kendrick, Id 83537",Kendrick,ID,208-289-3381,New,-,J K Ambulance,Perry Shove - (president),10/06/2006,06/28/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1114142833.aspx,Kooskia Ambulance Lbn City Of Kooskia,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","001 4th Ave Kooskia, Id 83539",Kooskia,ID,208-926-0172,Govt,-,City Of Kooskia,Wendy Engbrecht - (secretary/treasurer),04/16/2007,12/11/2015,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1275686685.aspx,Kuna Rural Fire District & Ambulance Service Lbn Kuna Fire Department,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","150 W Boise St Kuna, Id 83634-0607",Kuna,ID,208-922-1144,Govt,-,Kuna Fire Department,Joseph Stear - (chairman),01/19/2007,05/09/2013,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1205925435.aspx,"Leadore Emergency Medical Technicians, Inc.","An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","117 Galena St. Leadore, Id 83464-0051",Leadore,ID,208-768-2426,New,-,"Leadore Emergency Medical Technicians, Inc.",Richard Snyder - (president),10/12/2006,06/09/2009,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1447476551.aspx,Lost Rivers Emt,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","201 North Idaho Street Arco, Id 83213",Arco,ID,208-527-3046,New,-,Lost Rivers Emt,Bob Mozes - (emt),04/17/2007,08/22/2020,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1205827813.aspx,Magic Valley Paramedics L L C,-,"285 Martin St Twin Falls, Id 83301-4532",Falls,ID,208-737-2298,New,-,Magic Valley Paramedics L L C,"Jeff Taylor - (vp Finance, Cfo)",11/02/2005,11/29/2018,Org
https://npidb.org/organizations/transportation_services/land-transport_3416l0300x/1235335415.aspx,Marsing Ambulance Service Lbn Marsing Ambulance Service Inc,-,"303 Main Marsing, Id 83639",Marsing,ID,208-869-5563,New,-,Marsing Ambulance Service Inc,Betty Ackerman - (ambulance Administrator),06/25/2007,07/19/2018,Org
https://npidb.org/doctors/nursing_service/emergency_163we0003x/1215302666.aspx,"Gina C Mcfarland, Rn Npi #1215302666emergency","Profile for GINA C MCFARLAND in SALMON, ID.","319 N Saint Charles St Salmon, Id 83467-4025",Salmon,ID,208-940-0562,New,-,-,"s-Gina C Mcfarland, Rn Npi #1215302666emergency-Active",12/10/2015,12/17/2015,Sole
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1649295551.aspx,Payette County Paramedics Lbn City Of Fruitland,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","200 S Whitley Dr Fruitland, Id 83619-2537",Fruitland,ID,208-452-4421,Govt,-,City Of Fruitland,Rick Watkins - (supervisor),07/12/2006,10/16/2008,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1487822532.aspx,Raft River Fire Protection District,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","55 West 1st North Ambulance House Malta, Id 83342",Malta,ID,208-645-2498,Govt,-,Raft River Fire Protection District,Marilyn Lightfoot - (contract Bookkeeping),02/12/2008,10/01/2012,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1962629907.aspx,Sagle Fire District,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","2689 Gun Club Road Sagle, Id 83860-8072",Sagle,ID,208-263-9541,Govt,-,Sagle Fire District,Ruthann Zigler - (district Clerk),04/19/2007,05/04/2010,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1518115195.aspx,St Lukes Boise Meridian Ambulance Lbn St Lukes Regional Medical Center,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","190 E Bannock St Boise, Id 83712-6241",Boise,ID,208-381-2222,New,-,St Lukes Regional Medical Center,Jeffrey Taylor - (cfo),09/08/2008,11/15/2018,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1477954204.aspx,St Lukes Elmore Lbn St Lukes Regional Medical Center,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","895 N 6th E Mountain Home, Id 83647-2207",Home,ID,208-587-8401,New,-,St Lukes Regional Medical Center,Jeff Taylor - (treasurer),09/11/2014,09/29/2016,Org
https://npidb.org/organizations/hospitals/general-acute-care-hospital_282n00000x/1932154705.aspx,"St. Luke's Magic Valley Regional Medical Center, Ltd.","An acute general hospital is an institution whose primary function is to provide inpatient diagnostic and therapeutic services for a variety of medical conditions, both surgical and non-surgical, to a wide population group. The hospital treats patients in an acute phase of illness or injury, characterized by a single episode or a fairly short duration, from which the patient returns to his or her normal or previous level of activity.","801 Pole Line Rd W Twin Falls, Id 83301-5810",Falls,ID,208-814-1000,New,-,"St. Luke's Magic Valley Regional Medical Center, Ltd.","Jeff Taylor - (cfo, Vp Finance)",05/23/2006,11/28/2018,Org
https://npidb.org/organizations/hospital_units/medicare-defined-swing-bed-unit_275n00000x/1053669598.aspx,"Teton Valley Health Care Swing Bed Unit Lbn Teton Valley Health Care, Inc",A unit of a hospital that has a Medicare provider agreement and has been granted approval from HCFA to provide post-hospital extended care services and be reimbursed as a swing-bed unit.,"120 E Howard Avenue Driggs, Id 83422-5112",Driggs,ID,208-354-2383,New,-,"Teton Valley Health Care, Inc",Jill Payne - (chief Of Compliance),08/15/2012,02/20/2020,Org
https://npidb.org/organizations/hospitals/critical-access_282nc0060x/1477809622.aspx,Teton Valley Health Care Lbn Teton Valley Health Care Inc,-,"120 E Howard Ave Driggs, Id 83422-5112",Driggs,ID,208-354-2383,New,-,Teton Valley Health Care Inc,Laura Piquet - (quality Services Manager),07/25/2012,02/20/2020,Org
https://npidb.org/organizations/transportation_services/ambulance_341600000x/1699841684.aspx,Westside Fire District,"An emergency vehicle used for transporting patients to a health care facility after injury or illness. Types of ambulances used in the United States include ground (surface) ambulance, rotor-wing (helicopter), and fixed-wing aircraft (airplane).","304 Jackson St Dover, Id 83825-0530",Dover,ID,208-265-9745,Govt,-,Westside Fire District,Michael Tucker - (chief),11/28/2006,08/22/2020,Org
